GenePublicName,SequenceNameGene,SequenceNameTranscript,DC,OP50,Ratio_DCvsOP50,log2_Ratio_DCvsOP50,Infection_upregulated,Infection_downregulated
R08E5.3,R08E5.3,R08E5.3.1,"0,048514","0,089863",0.539871381563,-0.88931235295,,1
R08E5.3,R08E5.3,R08E5.3.2,"0,052475","0,097374",0.538902741606,-0.89190316860,,1
R08E5.4,R08E5.4,R08E5.4,0,0,,,,
R08F11.1,R08F11.1,R08F11.1,"0,109255","0,15603",0.700217906813,-0.51412413832,,
srt-30,R08F11.2,R08F11.2,0,"0,000366",0.000000000000,,,
cyp-33C8,R08F11.3,R08F11.3,"0,028389","0,041769",0.679673060533,-0.55708715349,,
R08F11.4,R08F11.4,R08F11.4,"0,16777","0,09968",1.683082497828,0.75110589342,,
srw-7,R08F11.5,R08F11.5,0,"0,000485",0.000000000000,,,
R08F11.6,R08F11.6,R08F11.6,"0,000707","0,001481",0.477491325422,-1.06645357092,,1
R08F11.7,R08F11.7,R08F11.7,"0,029501","0,010041",2.938200288830,1.55493274370,1,
dhs-23,R08H2.1,R08H2.1,"0,020841","0,014038",1.484598726296,0.57007303620,,
R08H2.10,R08H2.10,R08H2.10,0,0,,,,
str-102,R08H2.13,R08H2.13,0,0,,,,
str-88,R08H2.2,R08H2.2,0,"0,000783",0.000000000000,,,
srh-170,R08H2.3,R08H2.3,0,0,,,,
srh-251,R08H2.4,R08H2.4,0,0,,,,
srh-122,R08H2.5,R08H2.5,0,"0,000733",0.000000000000,,,
srh-52,R08H2.7,R08H2.7,0,0,,,,
R08H2.8,R08H2.8,R08H2.8,0,0,,,,
nhr-269,R08H2.9,R08H2.9,0,0,,,,
ergo-1,R09A1.1,R09A1.1,"3,53875","3,85208",0.918659529397,-0.12239782125,,
R09A1.2,R09A1.2,R09A1.2,"0,159194","0,146662",1.085448173351,0.11829084356,,
R09A1.3,R09A1.3,R09A1.3,"0,036573","0,056914",0.642611532900,-0.63798122191,,1
R09A1.5,R09A1.5,R09A1.5,"0,032118","0,024936",1.287996118078,0.36512824529,,
R09A8.1,R09A8.1,R09A8.1,"0,111136","0,103947",1.069160245125,0.09647809957,,
R09A8.2,R09A8.2,R09A8.2,"0,210157","0,226673",0.927137329986,-0.10914504448,,
tag-147,R09A8.3,R09A8.3.1,"0,773897","1,20942",0.639891022143,-0.64410186978,,1
tag-147,R09A8.3,R09A8.3.2,"0,806917","1,25658",0.642153305002,-0.63901033342,,1
tag-147,R09A8.3,R09A8.3.3,"0,869822","1,38381",0.628570396225,-0.66985376775,,1
col-182,R09A8.4,R09A8.4,"0,027494","0,006652",4.132856915228,2.04713941664,1,
R09A8.5,R09A8.5,R09A8.5,"0,077315","0,096857",0.798233070713,-0.32511804409,,
exo-3,R09B3.1,R09B3.1a,"1,35941","1,26286",1.076453446938,0.10628592905,,
exo-3,R09B3.1,R09B3.1b,"1,35075","1,27384",1.060376499403,0.08457660194,,
R09B3.2,R09B3.2,R09B3.2,"29,1778","15,8984",1.835266441906,0.87598952711,1,
R09B3.3,R09B3.3,R09B3.3.1,"58,9333","32,4728",1.814851198542,0.85985126507,,
R09B3.3,R09B3.3,R09B3.3.2,"62,7858","34,5857",1.815368779582,0.86026265149,,
R09B3.3,R09B3.3,R09B3.3.3,"60,7082","33,4487",1.814964408183,0.85994125696,,
R09B3.3,R09B3.3,R09B3.3.4,"62,8968","34,6448",1.815475915578,0.86034779122,,
R09B3.3,R09B3.3,R09B3.3.5,"65,4455","36,0401",1.815907835994,0.86069098240,,
R09B3.3,R09B3.3,R09B3.3.6,"64,8262","35,6871",1.816516332232,0.86117433703,,
ubc-12,R09B3.4,R09B3.4,"5,47847","7,03983",0.778210553380,-0.36176754993,,
mag-1,R09B3.5,R09B3.5.1,"3,58046","3,0763",1.163885186750,0.21894874839,,
mag-1,R09B3.5,R09B3.5.2,"5,50587","4,99055",1.103259159812,0.14177172534,,
R09B5.1,R09B5.1,R09B5.1,0,0,,,,
cnc-5,R09B5.10,R09B5.10,"0,001777",0,,,,
R09B5.11,R09B5.11,R09B5.11,"0,100963","0,087959",1.147836388152,0.19891701586,,
R09B5.12,R09B5.12,R09B5.12,"0,010944","0,010754",1.017742730409,0.02537291655,,
cnc-11,R09B5.13,R09B5.13,"0,209233","0,002513",83.258258855738,6.37952148322,1,
cnc-1,R09B5.2,R09B5.2,"2,5771","0,000858","3,003.165028993340",11.55226804027,1,
cnc-2,R09B5.3,R09B5.3.1,"4,23584","0,147248",28.766706508747,4.84632815171,1,
cnc-2,R09B5.3,R09B5.3.2,"3,35964","0,115051",29.201310723071,4.86796122191,1,
R09B5.4,R09B5.4,R09B5.4,"0,068512","0,086713",0.790093999638,-0.33990379002,,
pqn-54,R09B5.5,R09B5.5,"0,179966","0,17187",1.047105370338,0.06640662815,,
hacd-1,R09B5.6,R09B5.6.1,"1,23068","1,70141",0.723329473789,-0.46727515597,,
hacd-1,R09B5.6,R09B5.6.2,"1,23196","1,70234",0.723686220144,-0.46656379367,,
srj-23,R09B5.7,R09B5.7a,"0,00474",0,,,,
srj-23,R09B5.7,R09B5.7b,"0,002713",0,,,,
cnc-3,R09B5.8,R09B5.8,"0,823085","0,303897",2.708434107609,1.43745899250,1,
cnc-4,R09B5.9,R09B5.9,"21,8771","0,383947",56.979478938499,5.83237052356,1,
R09D1.1,R09D1.1,R09D1.1,0,0,,,,
R09D1.10,R09D1.10,R09D1.10,"0,052007","0,045102",1.153105093600,0.20552400571,,
R09D1.11,R09D1.11,R09D1.11,"0,042151","0,020784",2.028036124115,1.02008335038,1,
R09D1.12,R09D1.12,R09D1.12,"0,006161","0,005818",1.058975998460,0.08266989122,,
R09D1.13,R09D1.13,R09D1.13,0,0,,,,
R09D1.14,R09D1.14,R09D1.14,0,0,,,,
R09D1.2,R09D1.2,R09D1.2,0,"0,00068",0.000000000000,,,
R09D1.3,R09D1.3,R09D1.3,0,"0,000534",0.000000000000,,,
R09D1.4,R09D1.4,R09D1.4,0,0,,,,
R09D1.5,R09D1.5,R09D1.5,0,"0,000545",0.000000000000,,,
R09D1.6,R09D1.6,R09D1.6,"0,005808","0,009766",0.594676455681,-0.74982313696,,1
R09D1.7,R09D1.7,R09D1.7,"0,002966","0,000962",3.083482435721,1.62456062839,1,
R09D1.8,R09D1.8,R09D1.8,nan,nan,,,,
R09E10.1,R09E10.1,R09E10.1,"0,119226","0,155783",0.765333829750,-0.38583892293,,
R09E10.10,R09E10.10,R09E10.10,0,0,,,,
R09E10.2,R09E10.2,R09E10.2,"0,094044","0,115975",0.810900625135,-0.30240297010,,
R09E10.3,R09E10.3,R09E10.3,"0,113939","0,124527",0.914974262610,-0.12819693261,,
R09E10.4,R09E10.4,R09E10.4a,"0,005754","0,006096",0.943989028457,-0.08315800297,,
R09E10.5,R09E10.5,R09E10.5,"0,002894","0,004396",0.658361297221,-0.60304856768,,1
R09E10.6,R09E10.6,R09E10.6,"1,99411","2,25564",0.884055079711,-0.17779183754,,
pqn-55,R09E10.7,R09E10.7,"0,332101","0,382095",0.869158193643,-0.20230931208,,
R09E10.8,R09E10.8,R09E10.8,"0,02679","0,018509",1.447376951753,0.53344070321,,
R09E10.9,R09E10.9,R09E10.9,"0,002185","0,002699",0.809691953137,-0.30455495505,,
srbc-59,R09E12.1,R09E12.1,"0,00001",0,,,,
srbc-58,R09E12.2,R09E12.2,"0,00101","0,001019",0.991042433162,-0.01298126472,,
R09E12.3,R09E12.3,R09E12.3,"4,5565","5,13416",0.887486950153,-0.17220218900,,
str-238,R09E12.4,R09E12.4,"0,001217",0,,,,
R09E12.5,R09E12.5,R09E12.5,nan,nan,,,,
R09E12.6,R09E12.6,R09E12.6,nan,nan,,,,
srbc-60,R09E12.8,R09E12.8,"0,002834",0,,,,
R09E12.9,R09E12.9,R09E12.9,"0,064941","0,038738",1.676400358302,0.74536673493,,
R09F10.1,R09F10.1,R09F10.1,"0,132464","0,157538",0.840838400894,-0.25009953654,,
abu-9,R09F10.2,R09F10.2,nan,nan,,,,
R09F10.3,R09F10.3,R09F10.3.1,"0,4566","0,483874",0.943634086560,-0.08370056141,,
R09F10.3,R09F10.3,R09F10.3.2,"0,464179","0,492209",0.943052646335,-0.08458978264,,
inx-5,R09F10.4,R09F10.4,"0,223855","0,361491",0.619254697904,-0.69139518654,,1
R09F10.5,R09F10.5,R09F10.5,"0,174625","0,103346",1.689712228824,0.75677756521,,
srh-11,R09F10.6,R09F10.6,"0,000294","0,000191",1.536403919497,0.61955754942,,
pqn-57,R09F10.7,R09F10.7,nan,nan,,,,
R09F10.8,R09F10.8,R09F10.8.1,"1,82867","1,81329",1.008481820338,0.01218507706,,
R09F10.8,R09F10.8,R09F10.8.2,"1,88644","1,89192",0.997103471606,-0.00418487088,,
ced-13,R09F10.9,R09F10.9,0,0,,,,
sup-10,R09G11.1,R09G11.1,"0,01983","0,037685",0.526200010084,-0.92631681874,,1
nhr-1,R09G11.2,R09G11.2a.1,"0,301708","0,379199",0.795645558137,-0.32980220859,,
nhr-1,R09G11.2,R09G11.2a.2,"0,31652","0,390601",0.810340987350,-0.30339898042,,
nhr-1,R09G11.2,R09G11.2c.1,"0,302192","0,379674",0.795924925067,-0.32929573867,,
nhr-1,R09G11.2,R09G11.2c.2,"0,490644","0,628331",0.780868682271,-0.35684814238,,
nhr-1,R09G11.2,R09G11.2d,"0,357867","0,448049",0.798722907539,-0.32423300382,,
R09H10.1,R09H10.1,R09H10.1,"0,00056",0,,,,
R09H10.2,R09H10.2,R09H10.2,"0,010135","0,019998",0.506783144399,-0.98055955363,,1
R09H10.3,R09H10.3,R09H10.3a.1,"2,24934","1,6416",1.370211988304,0.45439911276,,
R09H10.3,R09H10.3,R09H10.3a.2,"2,27068","1,64781",1.377998677032,0.46257450296,,
R09H10.3,R09H10.3,R09H10.3b,"2,27068","1,64781",1.377998677032,0.46257450296,,
ptr-14,R09H10.4,R09H10.4,"0,079575","0,116059",0.685638339121,-0.54448031141,,
R09H10.5,R09H10.5,R09H10.5,"1,12604","1,72531",0.652659522057,-0.61559752876,,1
R09H10.6,R09H10.6,R09H10.6,"0,002125",0,,,,
R09H10.7,R09H10.7,R09H10.7,"0,009212","0,013881",0.663654897667,-0.59149486363,,1
R09H10.8,R09H10.8,R09H10.8,"0,002047","0,001394",1.468041458953,0.55389271190,,
R09H3.1,R09H3.1,R09H3.1,"0,000073",0,,,,
R09H3.3,R09H3.3,R09H3.3,"0,008213","0,003167",2.593590435862,1.37495067589,1,
R102.1,R102.1,R102.1,"0,018302","0,008308",2.202843706857,1.13936713855,1,
R102.10,R102.10,R102.10,"0,228234","0,243343",0.937910685740,-0.09247754888,,
R102.2,R102.2,R102.2.1,"1,36888","1,10995",1.233280778413,0.30250129245,,
R102.2,R102.2,R102.2.2,"1,38258","1,12033",1.234082814885,0.30343921184,,
R102.3,R102.3,R102.3,"0,005219","0,003055",1.708007003878,0.77231389091,,
R102.4,R102.4,R102.4a,"0,34762","0,568762",0.611187104624,-0.71031399047,,1
R102.4,R102.4,R102.4b,"0,410978","0,61729",0.665777835377,-0.58688725283,,1
R102.4,R102.4,R102.4c.1,"0,419743","0,629854",0.666413168766,-0.58551118529,,1
R102.4,R102.4,R102.4c.2,"0,425765","0,637634",0.667726313214,-0.58267120099,,
R102.4,R102.4,R102.4c.3,"0,373769","0,562083",0.664971187529,-0.58863626331,,1
R102.4,R102.4,R102.4c.4,"0,439226","0,648319",0.677484386544,-0.56174039671,,
R102.4,R102.4,R102.4c.5,"0,438482","0,648781",0.675855180716,-0.56521394963,,
R102.5,R102.5,R102.5a.1,"2,15724","2,12153",1.016832191862,0.02408161042,,
R102.5,R102.5,R102.5a.2,"1,99709","1,99251",1.002298608288,0.00331238530,,
R102.5,R102.5,R102.5b,"2,03913","2,02983",1.004581664474,0.00659484843,,
R102.6,R102.6,R102.6,"0,010591","0,016721",0.633374997757,-0.65886817625,,1
R102.7,R102.7,R102.7,"0,001716","0,008853",0.193870208736,-2.36683696762,,1
R102.8,R102.8,R102.8,"0,025263","0,023079",1.094618074362,0.13042758367,,
R102.9,R102.9,R102.9,0,0,,,,
R105.1,R105.1,R105.1,"0,078724","0,054122",1.454560907876,0.54058370871,,
R106.1,R106.1,R106.1,"0,001184","0,000423",2.800986347792,1.48593495163,1,
R106.2,R106.2,R106.2,"0,020953","0,023727",0.883103144532,-0.17934614352,,
nac-2,R107.1,R107.1.1,"0,090213","0,093794",0.961816443003,-0.05616650446,,
nac-2,R107.1,R107.1.2,"0,09314","0,098058",0.949846773577,-0.07423329390,,
R107.2,R107.2,R107.2,"0,325637","0,361973",0.899616822249,-0.15261745606,,
R107.4,R107.4,R107.4a,"1,07906","1,20806",0.893217224310,-0.16291702332,,
R107.4,R107.4,R107.4b,"1,12327","1,26151",0.890417039897,-0.16744689311,,
R107.4,R107.4,R107.4c,"1,06893","1,19293",0.896054252974,-0.15834200978,,
R107.4,R107.4,R107.4d,"0,986079","1,10027",0.896215474384,-0.15808245808,,
R107.5,R107.5,R107.5a,"2,70332","2,20737",1.224679143053,0.29240382322,,
R107.5,R107.5,R107.5b,"2,68236","2,19383",1.222683617236,0.29005113903,,
cls-2,R107.6,R107.6.1,"1,68663","2,01645",0.836435319497,-0.25767411212,,
cls-2,R107.6,R107.6.2,"1,68742","2,01815",0.836122191116,-0.25821430134,,
gst-1,R107.7,R107.7.1,"9,97508","13,2781",0.751243024228,-0.41264840535,,
gst-1,R107.7,R107.7.2,"10,258","13,7428",0.746427220072,-0.42192649677,,
lin-12,R107.8,R107.8,"0,084753","0,08394",1.009690266488,0.01391279839,,
R10A10.1,R10A10.1,R10A10.1,0,0,,,,
rbx-2,R10A10.2,R10A10.2,"1,30753","1,75465",0.745179950417,-0.42433923679,,
R10D12.1,R10D12.1,R10D12.1,"0,064965","0,082063",0.791654176202,-0.33705774948,,
R10D12.10,R10D12.10,R10D12.10,"0,235922","0,274352",0.859924476585,-0.21771813512,,
srh-24,R10D12.11,R10D12.11,"0,000863",0,,,,
R10D12.12,R10D12.12,R10D12.12,"1,0987","1,00029",1.098381469374,0.13537919132,,
R10D12.13,R10D12.13,R10D12.13a,"3,8423","3,64272",1.054788729301,0.07695406082,,
R10D12.13,R10D12.13,R10D12.13b,"0,517092","0,530262",0.975163221200,-0.03628437991,,
R10D12.13,R10D12.13,R10D12.13c,"0,574784","0,589934",0.974319161126,-0.03753365651,,
R10D12.14,R10D12.14,R10D12.14a,"7,60051","8,04168",0.945139572826,-0.08140070084,,
R10D12.14,R10D12.14,R10D12.14b,"8,76829","8,84525",0.991299284927,-0.01260740509,,
R10D12.15,R10D12.15,R10D12.15,nan,nan,,,,
srw-145,R10D12.17,R10D12.17,"0,000361","0,000182",1.982087013771,0.98702029834,1,
dpr-1,R10D12.2,R10D12.2,0,0,,,,
srx-10,R10D12.4,R10D12.4,0,"0,000426",0.000000000000,,,
R10D12.5,R10D12.5,R10D12.5,"0,000198",0,,,,
R10D12.6,R10D12.6,R10D12.6,"0,000606","0,00142",0.426750538573,-1.22853512091,,1
R10D12.7,R10D12.7,R10D12.7,"0,008781","0,004053",2.166398989488,1.11529897108,1,
R10D12.8,R10D12.8,R10D12.8,"0,032991","0,044116",0.747822775514,-0.41923168464,,
R10D12.9,R10D12.9,R10D12.9.1,"0,062482","0,065093",0.959891232544,-0.05905715484,,
R10D12.9,R10D12.9,R10D12.9.2,"0,061381","0,068018",0.902420521506,-0.14812821915,,
cbp-1,R10E11.1,R10E11.1a,"2,05466","2,31573",0.887262331964,-0.17256737360,,
cbp-1,R10E11.1,R10E11.1b,"2,07162","2,35238",0.880648534676,-0.18336173800,,
vha-2,R10E11.2,R10E11.2.1,"16,8711","21,9928",0.767119239024,-0.38247725096,,
vha-2,R10E11.2,R10E11.2.2,"16,9671","22,0864",0.768214829035,-0.38041828206,,
R10E11.3,R10E11.3,R10E11.3a.1,"0,575026","0,601938",0.955291076490,-0.06598770663,,
R10E11.3,R10E11.3,R10E11.3a.2,"0,623628","0,682258",0.914064767287,-0.12963170189,,
R10E11.3,R10E11.3,R10E11.3b,"0,647245","0,706089",0.916662063847,-0.12553812625,,
sqv-3,R10E11.4,R10E11.4,"0,481571","0,470618",1.023273652941,0.03319201502,,
R10E11.5,R10E11.5,R10E11.5,"0,016749","0,026651",0.628448249985,-0.67013414509,,1
R10E11.6,R10E11.6,R10E11.6a,"0,186099","0,18648",0.997956885457,-0.00295060646,,
R10E11.6,R10E11.6,R10E11.6b,"0,149129","0,149559",0.997124880482,-0.00415389501,,
srxa-10,R10E11.7,R10E11.7,"0,000493","0,000183",2.695046228285,1.43031001982,1,
vha-1,R10E11.8,R10E11.8.1,"5,07441","5,64942",0.898217870153,-0.15486266989,,
vha-1,R10E11.8,R10E11.8.2,"5,72365","6,98942",0.818901997591,-0.28823728777,,
R10E11.9,R10E11.9,R10E11.9,0,"0,00492",0.000000000000,,,
alx-1,R10E12.1,R10E12.1a,"1,70027","1,8037",0.942656761102,-0.08519554053,,
alx-1,R10E12.1,R10E12.1b,"1,65946","1,78894",0.927621943721,-0.10839114627,,
alx-1,R10E12.1,R10E12.1c,"1,56903","1,69441",0.926003741715,-0.11091007187,,
alx-1,R10E12.1,R10E12.1d,"1,73278","1,95746",0.885218599614,-0.17589433050,,
R10E12.2,R10E12.2,R10E12.2,"0,276438","0,282066",0.980047222990,-0.02907682859,,
R10E4.1,R10E4.1,R10E4.1.1,"0,5519","0,600899",0.918457178328,-0.12271563545,,
R10E4.1,R10E4.1,R10E4.1.2,"0,497311","0,547175",0.908870105542,-0.13785397371,,
R10E4.1,R10E4.1,R10E4.1.3,"0,497216","0,546726",0.909442755603,-0.13694526383,,
R10E4.11,R10E4.11,R10E4.11,"0,90204","0,768368",1.173968723320,0.23139397292,,
tag-310,R10E4.2,R10E4.2a.1,"1,99254","2,0133",0.989688571003,-0.01495347652,,
tag-310,R10E4.2,R10E4.2a.2,"3,04636","3,12891",0.973617010397,-0.03857372080,,
tag-310,R10E4.2,R10E4.2a.3,"3,05063","3,15368",0.967323888283,-0.04792906787,,
tag-310,R10E4.2,R10E4.2a.4,"3,04166","3,12893",0.972108676129,-0.04081048708,,
tag-310,R10E4.2,R10E4.2a.5,"2,98978","3,06733",0.974717425253,-0.03694405887,,
tag-310,R10E4.2,R10E4.2b.1,"2,69201","2,77313",0.970747855312,-0.04283148012,,
tag-310,R10E4.2,R10E4.2b.2,"2,68706","2,78307",0.965502125351,-0.05064865992,,
tag-310,R10E4.2,R10E4.2c,"4,38894","4,47043",0.981771328485,-0.02654105984,,
R10E4.3,R10E4.3,R10E4.3,"0,097139","0,102086",0.951538898576,-0.07166546032,,
mcm-5,R10E4.4,R10E4.4.1,"4,32274","4,37823",0.987325928514,-0.01840168008,,
mcm-5,R10E4.4,R10E4.4.2,"4,47708","4,54468",0.985125465379,-0.02162061727,,
nth-1,R10E4.5,R10E4.5,"0,345924","0,265383",1.303489673415,0.38237915351,,
R10E4.6,R10E4.6,R10E4.6,"0,035877","0,032684",1.097673209013,0.13444860998,,
R10E4.7,R10E4.7,R10E4.7,"0,564551","0,5609",1.006509181672,0.00936033301,,
R10E4.9,R10E4.9,R10E4.9,"0,612905","0,673442",0.910108071668,-0.13589022518,,
R10E8.1,R10E8.1,R10E8.1,"0,09124","0,084475",1.080091530472,0.11115357624,,
R10E8.2,R10E8.2,R10E8.2,0,0,,,,
R10E8.3,R10E8.3,R10E8.3,"0,125924","0,137132",0.918268529592,-0.12301199173,,
R10E8.4,R10E8.4,R10E8.4,"0,050775","0,054574",0.930381022534,-0.10410642518,,
R10E8.5,R10E8.5,R10E8.5,0,0,,,,
R10E8.6,R10E8.6,R10E8.6,"0,050223","0,048253",1.040817849105,0.05771760832,,
R10E8.8,R10E8.8,R10E8.8,"0,102899","0,071154",1.446140916488,0.53220813985,,
msi-1,R10E9.1,R10E9.1.1,"0,649612","0,772704",0.840699672837,-0.25033758322,,
msi-1,R10E9.1,R10E9.1.2,"0,646277","0,769269",0.840118346118,-0.25133552255,,
R10E9.2,R10E9.2,R10E9.2,"1,01926","0,955833",1.066357826106,0.09269162883,,
R10E9.3,R10E9.3,R10E9.3,"0,057985","0,074292",0.780495716924,-0.35753737965,,
cdh-1,R10F2.1,R10F2.1,"0,035065","0,065017",0.539329126209,-0.89076214689,,1
R10F2.4,R10F2.4,R10F2.4,"0,000417","0,000672",0.620330685195,-0.68889060405,,1
R10F2.5,R10F2.5,R10F2.5,"0,001712","0,005609",0.305198150865,-1.71218187369,,1
R10F2.6,R10F2.6,R10F2.6,"0,117101","0,11703",1.000606682047,0.00087499179,,
R10H1.1,R10H1.1,R10H1.1,"0,431669","0,420257",1.027154812412,0.03865364053,,
srab-14,R10H1.2,R10H1.2a,"0,004653","0,001095",4.249892669559,2.08742640665,1,
srab-14,R10H1.2,R10H1.2b,"0,005259","0,001276",4.120841920494,2.04293912149,1,
isl-1,R10H1.4,R10H1.4,"0,021229","0,042656",0.497667385596,-1.00674625113,,1
nas-23,R10H1.5,R10H1.5,"0,001742","0,001908",0.913350038793,-0.13076021995,,
lpd-8,R10H10.1,R10H10.1.1,"1,28314","1,17039",1.096335409564,0.13268923962,,
lpd-8,R10H10.1,R10H10.1.2,"1,27839","1,22271",1.045538189759,0.06424575936,,
spe-26,R10H10.2,R10H10.2,"0,072315","0,071877",1.006090943999,0.00876072117,,
R10H10.3,R10H10.3,R10H10.3,"0,891908","1,09181",0.816907703721,-0.29175500661,,
R10H10.4,R10H10.4,R10H10.4,"0,029899","0,022644",1.320413003060,0.40098925100,,
gpa-7,R10H10.5,R10H10.5,"0,046781","0,073672",0.634993932582,-0.65518528800,,1
R10H10.6,R10H10.6,R10H10.6,"0,645062","0,446289",1.445390766969,0.53145958363,,
R10H10.7,R10H10.7,R10H10.7.1,"0,318467","0,336375",0.946761798588,-0.07892659974,,
R10H10.7,R10H10.7,R10H10.7.2,"0,320909","0,34079",0.941662020599,-0.08671875129,,
R11.1,R11.1,R11.1,"0,260803","0,300595",0.867622548612,-0.20486054724,,
R11.2,R11.2,R11.2,"0,026087","0,050313",0.518492238586,-0.94760570168,,1
R11.3,R11.3,R11.3,"0,022545","0,026776",0.841984179744,-0.24813496851,,
R11.4,R11.4,R11.4,"1,11187","0,650295",1.709793247680,0.77382188150,,
R119.1,R119.1,R119.1,"0,089766","0,108796",0.825081804478,-0.27739092939,,
R119.2,R119.2,R119.2,"0,384299","0,38846",0.989288472430,-0.01553682865,,
R119.3,R119.3,R119.3,"1,26045","1,1044",1.141298442593,0.19067609693,,
pqn-59,R119.4,R119.4,"15,8139","16,1493",0.979231297951,-0.03027842505,,
R119.5,R119.5,R119.5,"0,141333","0,146733",0.963198462514,-0.05409500566,,
taf-4,R119.6,R119.6,"0,598316","0,575072",1.040419286628,0.05716504840,,
R119.7,R119.7,R119.7,"3,69256","3,79302",0.973514508228,-0.03872561538,,
apb-3,R11A5.1,R11A5.1a,"1,21354","1,37303",0.883840848343,-0.17814148543,,
apb-3,R11A5.1,R11A5.1b,"1,19508","1,35113",0.884504081769,-0.17705929427,,
nud-2,R11A5.2,R11A5.2,"1,35952","1,49118",0.911707506807,-0.13335704041,,
R11A5.3,R11A5.3,R11A5.3,"0,195134","0,214281",0.910645367531,-0.13503875997,,
R11A5.4,R11A5.4,R11A5.4a.1,"19,8975","26,8795",0.740248144497,-0.43391912573,,
R11A5.4,R11A5.4,R11A5.4a.2,"19,9355","26,9368",0.740084197084,-0.43423868387,,
R11A5.4,R11A5.4,R11A5.4b.1,"16,658","22,2745",0.747850681272,-0.41917785003,,
R11A5.4,R11A5.4,R11A5.4b.2,"21,7219","29,5586",0.734875806026,-0.44442763973,,
R11A5.4,R11A5.4,R11A5.4c.1,"19,8136","26,7367",0.741063781245,-0.43233037837,,
R11A5.4,R11A5.4,R11A5.4c.2,"19,8965","26,8655",0.740596676034,-0.43324002051,,
R11A5.4,R11A5.4,R11A5.4c.3,"19,3314","25,8361",0.748232124818,-0.41844218658,,
R11A5.4,R11A5.4,R11A5.4d.1,"19,8528","26,7962",0.740881169718,-0.43268592834,,
R11A5.4,R11A5.4,R11A5.4d.2,"19,8965","26,8655",0.740596676034,-0.43324002051,,
R11A5.4,R11A5.4,R11A5.4d.3,"19,8934","26,8605",0.740619124737,-0.43319629071,,
R11A5.4,R11A5.4,R11A5.4d.4,"19,8867","26,8788",0.739865619001,-0.43466483551,,
R11A5.4,R11A5.4,R11A5.4d.5,"19,8868","26,8496",0.740673976521,-0.43308944569,,
R11A5.6,R11A5.6,R11A5.6,"0,044325","0,022272",1.990149243009,0.99287662377,1,
R11A5.7,R11A5.7,R11A5.7.1,"1,03184","1,19515",0.863356064092,-0.21197241850,,
R11A5.7,R11A5.7,R11A5.7.2,"0,021386","0,036847",0.580404758092,-0.78486874838,,1
R11A8.1,R11A8.1,R11A8.1,"0,256907","0,284299",0.903650733910,-0.14616282426,,
R11A8.2,R11A8.2,R11A8.2,"0,610334","0,767492",0.795231741829,-0.33055275139,,
ugt-59,R11A8.3,R11A8.3,"0,001612","0,001536",1.049070089899,0.06911106969,,
sir-2.1,R11A8.4,R11A8.4.1,"0,799561","0,839894",0.951978463949,-0.07099915823,,
sir-2.1,R11A8.4,R11A8.4.2,"0,772419","0,82841",0.932411487066,-0.10096131669,,
R11A8.5,R11A8.5,R11A8.5,"1,0844","1,12809",0.961270820591,-0.05698515350,,
irs-1,R11A8.6,R11A8.6,"1,68961","2,05352",0.822787214149,-0.28140871987,,
R11A8.7,R11A8.7,R11A8.7a,"1,55151","1,78625",0.868585024493,-0.20326101577,,
R11A8.7,R11A8.7,R11A8.7b,"1,61126","1,86196",0.865356935702,-0.20863276774,,
R11A8.8,R11A8.8,R11A8.8,"0,096736","0,152466",0.634472603728,-0.65637022447,,1
tag-236,R11B5.1,R11B5.1,"0,473855","0,53051",0.893206537106,-0.16293428504,,
R11D1.10,R11D1.10,R11D1.10,"0,292615","0,273979",1.068019811737,0.09493840923,,
dhs-21,R11D1.11,R11D1.11,"0,367401","0,493713",0.744159055970,-0.42631708009,,
R11D1.1,R11D1.1,R11D1.1a,"0,540609","0,459643",1.176149751002,0.23407176024,,
R11D1.1,R11D1.1,R11D1.1b.1,"0,545723","0,461331",1.182931561070,0.24236660845,,
R11D1.1,R11D1.1,R11D1.1b.2,"0,545929","0,461518",1.182898608505,0.24232641918,,
R11D1.2,R11D1.2,R11D1.2,"0,000912",0,,,,
R11D1.3,R11D1.3,R11D1.3,"0,077671","0,088958",0.873122843779,-0.19574344717,,
R11D1.4,R11D1.4,R11D1.4,"0,001566","0,000973",1.609457252982,0.68657425949,,
str-178,R11D1.5,R11D1.5,0,0,,,,
str-181,R11D1.6,R11D1.6,0,0,,,,
R11D1.7,R11D1.7,R11D1.7,0,"0,000244",0.000000000000,,,
rpl-28,R11D1.8,R11D1.8.1,"91,5004","59,1558",1.546769716579,0.62925842401,,
rpl-28,R11D1.8,R11D1.8.2,"89,4648","57,8852",1.545555686082,0.62812563516,,
rpl-28,R11D1.8,R11D1.8.3,"88,8837","57,5171",1.545343906421,0.62792793643,,
rpl-28,R11D1.8,R11D1.8.4,"89,8708","58,1474",1.545568675470,0.62813776002,,
rpl-28,R11D1.8,R11D1.8.5,"89,6612","58,01",1.545616273056,0.62818218881,,
R11D1.9,R11D1.9,R11D1.9,"1,05227","1,02381",1.027798126606,0.03955692762,,
R11E3.1,R11E3.1,R11E3.1,"0,097299","0,103865",0.936779473355,-0.09421863093,,
R11E3.2,R11E3.2,R11E3.2,"0,033562","0,032751",1.024756269217,0.03528081607,,
R11E3.4,R11E3.4,R11E3.4,"0,07262","0,073824",0.983681502813,-0.02373682068,,
nhr-104,R11E3.5,R11E3.5a,"0,066617","0,059148",1.126278363222,0.17156343808,,
